Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-8716,2025-03-03 17:16:54.853877863,2025-03-03 23:11:01.027364265,Low,  IT Support ,Software,Resolved
TCK-8717,2025-02-28 19:14:57.870445535,2025-03-02 12:44:30.852812703,None,DevOps,Database,Closed
TCK-8718,2025-02-13 17:22:11.216170297,2025-02-14 07:18:27.134701174,None,HR,Access,Resolved
TCK-8719,2025-04-20 14:18:21.055673832,2025-04-20 23:53:19.715675272,High,DevOps,Hardware,Closed
TCK-8720,2025-06-12 01:45:03.514323926,2025-06-13 00:25:42.312368944,Medium,Operations,Network,Closed
TCK-8721,2025-02-25 06:35:45.688272121,2025-02-26 15:27:28.362352073,High,DevOps,Hardware,Resolved
TCK-8722,2025-02-03 14:31:09.714119881,2025-02-04 05:40:24.688348104,Medium,IT Support,Database,Closed
TCK-8723,2025-05-31 22:39:19.867408398,2025-06-01 15:29:35.943156594,Low,Finance,Access,Closed
TCK-8724,2025-05-14 12:30:14.361996666,2025-05-15 03:06:20.188310755,Medium,DevOps,Access,Resolved
TCK-8725,2025-06-17 13:12:57.514819728,2025-06-17 22:27:50.290891252,Medium,IT Support,Database,Resolved
TCK-8726,2025-01-30 19:02:42.928127554,2025-01-31 05:19:29.247901538,Low,IT Support,Hardware,Resolved
TCK-8727,2025-01-26 23:09:56.437141231,2025-01-27 14:02:51.959039407,Low,HR,Software,Closed
TCK-8728,2025-04-08 10:58:29.940231308,2025-04-09 18:17:51.487934271,Low,  DevOps ,Hardware,Closed
TCK-8729,2025-04-21 14:21:12.199995402,2025-04-22 00:54:07.734602603,Medium,Operations,Access,Closed
TCK-8730,2025-03-28 10:20:57.367800336,2025-03-29 03:08:29.209002987,Low,Operations,Access,Resolved
TCK-8731,2025-04-18 19:32:09.128108912,2025-04-19 02:40:36.996142299,High,IT Support,Database,Closed
TCK-8732,2025-02-02 11:14:26.165545109,2025-02-03 01:46:24.892729735,Medium,IT Support,Hardware,Resolved
TCK-8733,2025-03-28 07:55:53.104759824,2025-03-29 13:32:52.948415935,Medium,Finance,Software,Closed
TCK-8734,2025-04-29 10:57:35.507733714,2025-04-29 18:21:24.523727055,High,IT Support,Hardware,Closed
TCK-8735,2025-03-19 21:17:30.698715840,2025-03-21 15:54:41.251772532,Medium,Operations,Access,Closed
TCK-8736,2025-05-03 07:12:44.966619730,2025-05-04 10:18:44.931351014,Medium,DevOps,Hardware,Closed
TCK-8737,2025-03-23 05:08:46.795173313,2025-03-23 16:22:49.786903706,High,IT Support,Access,Closed
TCK-8738,2025-03-02 01:09:00.681259096,2025-03-02 17:42:31.968332276,Medium,Operations,Access,Closed
TCK-8739,2025-02-24 15:34:25.692298460,2025-02-25 10:47:16.316481661,High,IT Support,Network,Resolved
TCK-8740,2025-03-15 23:05:48.821390521,2025-03-16 17:53:45.083931171,Medium,  Operations ,Software,Resolved
TCK-8741,2025-01-05 03:44:49.811953587,2025-01-05 12:45:23.807659536,Low,IT Support,Database,Resolved
TCK-8742,2025-05-01 08:01:42.953113960,2025-05-02 06:52:25.418863986,Medium,Finance,Software,Closed
TCK-8743,2025-06-02 02:51:22.928525032,2025-06-02 18:31:20.820025961,Low,HR,Hardware,Closed
TCK-8744,2025-03-05 19:59:20.572779380,2025-03-06 21:51:25.763936659,Low,HR,Network,Closed
TCK-8745,2025-01-09 06:51:47.333276007,2025-01-10 10:20:19.032559341,Low,Operations,Access,Closed
TCK-8746,2025-06-27 14:52:14.090540194,2025-06-27 23:29:26.685410057,Low,IT Support,Software,Resolved
TCK-8747,2025-02-17 11:10:35.268774993,2025-02-19 20:32:08.888816508,High,Finance,Access,Closed
TCK-8748,2025-01-23 19:00:11.684534901,2025-01-24 16:58:28.184909306,High,HR,Access,Resolved
TCK-8749,2025-03-08 13:19:51.003996531,2025-03-09 03:47:21.537444025,High,Operations,Network,Resolved
TCK-8750,2025-05-13 22:33:59.095933072,2025-05-14 02:49:44.650573077,Low,IT Support,Software,Closed
TCK-8751,2025-02-22 21:43:10.914842078,2025-02-23 12:20:47.889527294,Medium,Operations,Network,Closed
TCK-8752,2025-04-14 10:43:04.227355875,2025-04-14 21:10:09.440884542,Low,  IT Support ,Access,Resolved
TCK-8753,2025-03-16 19:13:09.033486435,2025-03-17 14:21:37.289397500,Medium,HR,Software,Closed
TCK-8754,2025-01-22 04:44:25.607885970,2025-01-22 21:30:40.229857338,Critical,IT Support,Access,Closed
TCK-8755,2025-03-01 10:50:23.618277298,2025-03-02 01:00:49.550347104,Low,Finance,Access,Closed
TCK-8756,2025-05-11 11:26:26.104865164,2025-05-11 18:15:53.553537088,None,IT Support,Software,Closed
TCK-8757,2025-04-21 03:51:24.611298644,2025-04-21 21:03:40.494931827,High,DevOps,Database,Resolved
TCK-8758,2025-01-22 13:26:33.363949140,2025-01-23 05:18:54.338043299,High,DevOps,Network,Closed
TCK-8759,2025-01-30 09:33:10.115876926,2025-01-30 15:45:46.024096215,Medium,IT Support,Hardware,Closed
TCK-8760,2025-04-26 07:58:05.203949392,2025-04-27 05:35:21.801452681,High,Operations,Access,Resolved
TCK-8761,2025-05-27 09:57:16.523518152,2025-05-27 22:27:18.086693794,None,IT Support,Network,Closed
TCK-8762,2025-03-04 21:43:47.361141448,2025-03-05 06:34:04.298099952,High,HR,Network,Resolved
TCK-8763,2025-04-18 03:44:32.812669336,2025-04-18 20:05:21.469116388,Medium,Finance,Software,Resolved
TCK-8764,2025-01-31 17:10:49.092272741,2025-02-01 00:34:21.937850989,Medium,  Operations ,Software,Closed
TCK-8765,2025-02-26 01:08:44.791551596,2025-02-26 21:10:55.632663070,Low,Operations,Software,Closed
TCK-8766,2025-01-04 15:34:02.238627314,2025-01-04 21:27:41.950563252,None,IT Support,Network,Closed
TCK-8767,2025-05-19 06:57:07.540178174,2025-05-20 15:33:59.819895455,Critical,HR,Software,Closed
TCK-8768,2025-03-14 04:21:44.717109179,2025-03-14 14:47:43.393309389,Medium,IT Support,Hardware,Closed
TCK-8769,2025-05-27 21:39:44.921466290,2025-05-28 20:08:59.164260933,High,Finance,Network,Resolved
TCK-8770,2025-05-08 12:10:16.834145440,2025-05-09 01:14:05.126687810,Critical,Operations,Software,Resolved
TCK-8771,2025-05-30 04:10:30.820609274,2025-05-30 15:46:44.725217723,Low,Finance,Access,Closed
TCK-8772,2025-02-21 10:02:43.629352993,2025-02-21 14:20:05.213205950,Medium,IT Support,Network,Resolved
TCK-8773,2025-02-03 07:40:10.975613849,2025-02-03 18:04:24.669220591,Medium,HR,Database,Resolved
TCK-8774,2025-06-24 22:37:57.176598780,2025-06-25 08:38:40.598266061,High,HR,Database,Closed
TCK-8775,2025-05-10 02:51:21.744059604,2025-05-10 08:00:49.269069561,Medium,IT Support,Network,Closed
TCK-8776,2025-05-31 03:03:45.350795578,2025-05-31 20:12:32.458034113,High,  HR ,Network,Closed
TCK-8777,2025-01-03 08:44:10.227936889,2025-01-04 16:25:11.954076022,Medium,Finance,Database,Closed
TCK-8778,2025-03-05 19:16:27.118841628,2025-03-06 19:55:17.722247528,Low,DevOps,Access,Resolved
TCK-8779,2025-05-14 16:58:05.171858662,2025-05-16 16:20:10.141837756,Low,Operations,Access,Closed
TCK-8780,2025-01-15 00:53:09.018660220,2025-01-15 06:48:53.882193561,Low,HR,Access,Closed
TCK-8781,2025-04-13 02:54:30.584656088,2025-04-13 11:39:33.558793789,Low,IT Support,Hardware,Closed
TCK-8782,2025-03-19 05:35:39.679460210,2025-03-20 09:23:05.766268433,Medium,DevOps,Hardware,Closed
TCK-8783,2025-01-04 04:06:11.919058500,2025-01-04 10:33:26.682189053,Medium,IT Support,Access,Closed
TCK-8784,2025-02-12 11:24:52.175361708,2025-02-13 09:17:07.320515192,Low,DevOps,Database,Resolved
TCK-8785,2025-02-21 06:18:05.013965539,2025-02-21 20:27:07.428530970,Medium,HR,Hardware,Closed
TCK-8786,2025-01-21 03:14:05.885578007,2025-01-21 15:55:14.527793080,Medium,HR,Software,Closed
TCK-8787,2025-04-24 16:14:22.020317854,2025-04-25 17:43:24.249372071,Low,DevOps,Hardware,Closed
TCK-8788,2025-02-13 15:09:31.771469378,2025-02-13 19:35:56.602172369,Medium,  IT Support ,Database,Resolved
TCK-8789,2025-02-19 23:18:58.458080727,2025-02-20 07:19:52.488750508,High,Operations,Database,Closed
TCK-8790,2025-06-11 16:23:26.679208692,2025-06-12 07:58:21.717564419,Low,Operations,Network,Closed
TCK-8791,2025-03-26 01:58:18.337563705,2025-03-26 08:55:25.255340692,Low,IT Support,Database,Closed
TCK-8792,2025-03-12 13:59:36.941666123,2025-03-13 02:51:40.811709360,None,HR,Access,Closed
TCK-8793,2025-05-11 07:07:22.387870484,2025-05-12 00:10:16.904132978,High,Operations,Database,Resolved
TCK-8794,2025-06-13 17:31:53.769123050,2025-06-14 12:23:55.484129337,Medium,Finance,Hardware,Resolved
TCK-8795,2025-01-05 12:09:25.101164726,2025-01-05 19:48:01.889327408,Medium,IT Support,Hardware,Closed
TCK-8796,2025-03-22 16:23:30.541629526,2025-03-23 12:37:22.649190208,High,DevOps,Hardware,Resolved
TCK-8797,2025-04-20 22:34:31.649724236,2025-04-21 16:47:12.119113510,High,IT Support,Database,Closed
TCK-8798,2025-02-27 08:11:33.302055391,2025-02-27 13:53:27.760650948,Low,IT Support,Access,Resolved
TCK-8799,2025-05-20 00:48:04.894460656,2025-05-20 07:51:44.218004420,Medium,IT Support,Access,Closed
TCK-8800,2025-06-24 20:46:51.396843300,2025-06-25 02:41:59.887473034,Medium,  IT Support ,Network,Closed
TCK-8801,2025-06-19 19:36:22.399924404,2025-06-20 01:28:32.725481637,Low,IT Support,Software,Closed
TCK-8802,2025-02-17 21:02:40.452436856,2025-02-19 04:25:43.957285495,Critical,DevOps,Access,Closed
TCK-8803,2025-02-10 17:46:52.906259782,2025-02-11 07:16:25.463477863,Medium,HR,Hardware,Resolved
TCK-8804,2025-06-22 08:21:32.738442030,2025-06-22 15:06:52.027254710,Medium,IT Support,Network,Resolved
TCK-8805,2025-03-24 13:16:30.236534158,2025-03-24 20:39:06.403899208,Critical,IT Support,Access,Closed
TCK-8806,2025-02-07 11:50:46.189413126,2025-02-08 04:56:26.978214652,Low,Finance,Access,Closed
TCK-8807,2025-05-08 06:13:36.778380264,2025-05-09 20:07:22.986529669,Low,DevOps,Software,Closed
TCK-8808,2025-02-21 04:41:44.877351766,2025-02-22 04:26:51.717993991,Medium,IT Support,Software,Closed
TCK-8809,2025-02-18 02:30:24.956305005,2025-02-18 07:59:43.369206460,Medium,IT Support,Software,Closed
TCK-8810,2025-06-08 06:21:21.117945708,2025-06-08 16:42:23.400401214,High,IT Support,Access,Closed
TCK-8811,2025-01-30 05:54:35.793317602,2025-01-30 14:36:11.298644926,Low,IT Support,Access,Closed
TCK-8812,2025-01-12 14:10:39.103442908,2025-01-13 02:03:06.781866387,Medium,  IT Support ,Hardware,Resolved
TCK-8813,2025-02-18 10:53:07.517550080,2025-02-19 07:00:14.020142655,Low,HR,Database,Resolved
TCK-8814,2025-04-20 06:00:15.060459746,2025-04-20 15:25:24.938432460,High,IT Support,Software,Resolved
TCK-8815,2025-01-23 03:44:22.296127663,2025-01-23 21:23:04.868635695,Low,Operations,Hardware,Closed
TCK-8816,2025-03-26 21:17:20.343248696,2025-03-27 04:07:45.656531809,Medium,IT Support,Hardware,Closed
TCK-8817,2025-04-23 22:05:46.741334574,2025-04-24 19:14:36.624709195,High,DevOps,Network,Closed
TCK-8818,2025-06-02 18:32:37.708809040,2025-06-04 00:04:42.472590411,Critical,DevOps,Hardware,Resolved
TCK-8819,2025-02-11 09:02:11.882377459,2025-02-11 18:30:22.124468439,High,Operations,Software,Closed
TCK-8820,2025-05-28 02:56:10.021249142,2025-05-28 13:29:17.166324760,Medium,HR,Database,Closed
TCK-8821,2025-02-12 06:47:42.173113022,2025-02-13 07:29:30.217129876,Medium,HR,Hardware,Closed
TCK-8822,2025-05-02 19:37:53.249358888,2025-05-03 10:32:54.265323862,Medium,HR,Access,Closed
TCK-8823,2025-03-19 12:30:35.383695141,2025-03-21 02:47:34.100121640,High,Finance,Access,Closed
TCK-8824,2025-01-21 15:25:22.681473078,2025-01-22 21:01:53.540026736,Critical,  HR ,Hardware,Resolved
TCK-8825,2025-05-09 13:37:05.373805390,2025-05-10 17:59:31.696545758,Critical,DevOps,Software,Closed
TCK-8826,2025-02-09 04:44:04.243674325,2025-02-10 15:07:13.920025831,High,DevOps,Database,Closed
TCK-8827,2025-02-01 19:00:47.521534446,2025-02-02 07:13:26.322913578,Low,HR,Database,Resolved
TCK-8828,2025-03-06 11:57:18.185422087,2025-03-06 23:56:42.008822076,High,Operations,Software,Closed
TCK-8829,2025-04-28 14:12:49.886499486,2025-04-28 19:29:31.347658055,High,IT Support,Access,Closed
TCK-8830,2025-02-12 02:51:53.238151843,2025-02-12 15:49:18.679175110,High,IT Support,Access,Closed
TCK-8831,2025-02-03 01:25:04.251135887,2025-02-03 17:10:44.819726383,Critical,HR,Network,Closed
TCK-8832,2025-01-02 18:59:58.787094242,2025-01-03 16:23:56.998054307,Medium,IT Support,Hardware,Resolved
TCK-8833,2025-03-26 21:29:53.446126006,2025-03-28 23:53:57.444358268,Medium,DevOps,Hardware,Closed
TCK-8834,2025-03-19 03:44:55.893989721,2025-03-19 09:38:45.431997571,Low,IT Support,Access,Closed
TCK-8835,2025-02-12 02:18:31.149048476,2025-02-12 23:55:27.136178918,Medium,HR,Hardware,Closed
TCK-8836,2025-01-10 15:46:38.454678710,2025-01-11 07:13:50.969752280,Medium,  Operations ,Software,Closed
TCK-8837,2025-03-19 06:23:07.361714455,2025-03-20 15:27:40.207814339,None,Operations,Database,Resolved
TCK-8838,2025-05-22 21:02:45.887386010,2025-05-23 08:10:51.154832132,Critical,HR,Network,Closed
TCK-8839,2025-05-09 18:01:07.706400256,2025-05-10 12:20:05.255599901,High,DevOps,Software,Closed
TCK-8840,2025-06-04 22:38:02.127105368,2025-06-05 10:43:31.156800414,Low,Operations,Software,Closed
TCK-8841,2025-01-02 17:23:49.959314996,2025-01-03 03:10:58.034629673,Medium,HR,Software,Closed
TCK-8842,2025-06-23 22:55:53.214945116,2025-06-24 04:30:56.316847277,Medium,IT Support,Hardware,Resolved
TCK-8843,2025-03-03 10:54:03.352862077,2025-03-03 21:33:56.219291405,Low,HR,Database,Closed
TCK-8844,2025-06-28 06:31:06.524822236,2025-06-29 20:07:08.555551158,Low,Finance,Network,Closed
TCK-8845,2025-02-15 11:18:57.851278799,2025-02-17 07:30:05.202877774,Critical,Operations,Access,Closed
TCK-8846,2025-03-26 21:02:13.899616863,2025-03-27 09:38:08.526853318,Low,Finance,Software,Resolved
TCK-8847,2025-03-05 16:58:03.226099122,2025-03-06 19:40:35.424060463,Low,HR,Software,Closed
TCK-8848,2025-03-06 00:53:10.639591394,2025-03-06 07:34:49.104722707,Medium,  IT Support ,Software,Closed
TCK-8849,2025-06-01 14:39:31.199732252,2025-06-02 00:46:24.761254898,Critical,IT Support,Access,Closed
TCK-8850,2025-05-15 08:31:47.350795092,2025-05-15 14:44:23.530837072,High,HR,Hardware,Closed
TCK-8851,2025-06-28 14:05:39.120697708,2025-06-29 13:29:09.915053437,None,Operations,Hardware,Closed
TCK-8852,2025-04-21 10:23:00.345622756,2025-04-21 19:22:21.241114476,High,Finance,Database,Closed
TCK-8853,2025-03-25 09:16:06.711543306,2025-03-25 19:12:47.415081320,Medium,IT Support,Hardware,Closed
TCK-8854,2025-01-17 05:07:08.716550050,2025-01-17 21:16:05.806044572,Critical,HR,Hardware,Closed
TCK-8855,2025-06-29 09:08:43.196279502,2025-06-30 00:46:06.085948885,Medium,HR,Network,Closed
TCK-8856,2025-04-10 06:36:44.714402864,2025-04-10 16:26:45.029981573,Medium,HR,Network,Resolved
TCK-8857,2025-05-07 02:03:45.608621086,2025-05-07 13:15:01.914241358,Medium,IT Support,Hardware,Resolved
TCK-8858,2025-03-15 05:07:37.605599275,2025-03-15 15:27:46.237089317,High,IT Support,Network,Closed
TCK-8859,2025-04-09 14:07:54.693603477,2025-04-09 21:47:05.274405994,Critical,IT Support,Database,Closed
TCK-8860,2025-06-19 15:56:08.886398182,2025-06-20 03:49:45.455770855,Medium,  IT Support ,Hardware,Closed
TCK-8861,2025-01-30 22:55:55.098712286,2025-01-31 07:02:06.765877814,Medium,IT Support,Network,Resolved
TCK-8862,2025-02-22 15:02:58.431504119,2025-02-23 02:07:19.040315583,Critical,IT Support,Access,Resolved
TCK-8863,2025-01-28 08:53:52.886403959,2025-01-29 01:48:00.094683853,Low,Operations,Network,Closed
TCK-8864,2025-05-23 14:22:21.735971856,2025-05-24 06:11:51.849463714,High,HR,Network,Closed
TCK-8865,2025-01-12 04:02:07.890080293,2025-01-13 21:21:20.192161898,Medium,DevOps,Access,Closed
TCK-8866,2025-01-15 16:38:55.418488013,2025-01-15 23:36:54.741497275,Medium,IT Support,Database,Closed
TCK-8867,2025-02-23 17:29:40.442069158,2025-02-24 01:09:25.038509567,Medium,HR,Access,Closed
TCK-8868,2025-04-03 13:17:34.589683567,2025-04-04 05:35:41.418060316,Medium,HR,Database,Closed
TCK-8869,2025-03-15 03:06:25.698302690,2025-03-15 18:30:47.565011064,High,IT Support,Access,Resolved
TCK-8870,2025-01-09 01:36:23.263552394,2025-01-10 06:03:33.551487935,Critical,Finance,Database,Resolved
TCK-8871,2025-06-22 08:21:48.708009038,2025-06-22 18:19:44.801934350,Medium,IT Support,Database,Resolved
TCK-8872,2025-06-21 12:23:46.780608918,2025-06-22 18:44:57.994945876,High,  DevOps ,Software,Resolved
TCK-8873,2025-02-20 06:49:09.539040297,2025-02-22 03:40:45.539327708,High,DevOps,Software,Closed
TCK-8874,2025-05-12 16:11:26.368656980,2025-05-13 08:35:33.614194964,Low,Operations,Network,Closed
TCK-8875,2025-04-15 03:26:44.797831897,2025-04-15 17:47:27.878085356,Medium,Operations,Access,Closed
TCK-8876,2025-02-12 17:53:57.560727465,2025-02-14 01:10:50.286833108,Medium,Operations,Database,Closed
TCK-8877,2025-02-17 04:34:51.972685603,2025-02-17 15:28:20.985963417,Low,HR,Software,Resolved
TCK-8878,2025-03-30 09:46:54.166876126,2025-03-31 13:51:47.186218515,Medium,Operations,Network,Closed
TCK-8879,2025-03-17 11:06:12.914166945,2025-03-18 01:52:48.091464518,None,IT Support,Network,Resolved
TCK-8880,2025-02-22 10:06:38.512652622,2025-02-22 21:23:44.521560190,Medium,IT Support,Network,Resolved
TCK-8881,2025-05-26 08:27:00.345737676,2025-05-26 16:03:13.371035157,Low,HR,Software,Closed
TCK-8882,2025-03-28 15:55:11.295096610,2025-03-29 10:09:57.114131134,Low,Operations,Hardware,Closed
TCK-8883,2025-04-28 20:56:37.066275716,2025-04-30 00:57:55.992894140,Low,DevOps,Network,Resolved
TCK-8884,2025-02-04 01:39:41.474610799,2025-02-04 08:17:40.497766037,Medium,  IT Support ,Hardware,Closed
TCK-8885,2025-04-07 00:45:11.167456402,2025-04-08 03:03:56.622116776,Low,Finance,Hardware,Closed
TCK-8886,2025-02-27 05:39:23.520993858,2025-02-27 18:08:35.877415058,Low,IT Support,Hardware,Resolved
TCK-8887,2025-04-05 18:06:24.468861146,2025-04-06 05:23:50.430240780,Medium,HR,Network,Closed
TCK-8888,2025-05-21 13:10:03.361206756,2025-05-22 02:12:05.259119125,Medium,HR,Database,Closed
TCK-8889,2025-05-19 09:42:18.243339302,2025-05-19 22:17:33.616720423,Low,HR,Hardware,Closed
TCK-8890,2025-03-05 18:13:59.984789059,2025-03-06 09:26:38.644900000,Low,IT Support,Software,Closed
TCK-8891,2025-05-05 23:16:37.724822548,2025-05-06 15:06:20.856836156,Low,Operations,Software,Closed
TCK-8892,2025-06-19 10:22:21.308531796,2025-06-19 23:35:20.910253513,Low,Finance,Hardware,Closed
TCK-8893,2025-04-23 14:53:29.418992144,2025-04-23 21:21:26.247720470,Low,HR,Hardware,Closed
TCK-8894,2025-01-27 17:07:54.238846773,2025-01-28 10:09:19.574601189,Medium,HR,Hardware,Closed
TCK-8895,2025-05-03 08:20:28.602548488,2025-05-04 01:05:24.622236861,Medium,Finance,Software,Closed
TCK-8896,2025-01-19 21:11:13.016504489,2025-01-21 07:24:52.750357285,Low,  Finance ,Access,Resolved
TCK-8897,2025-06-06 23:31:01.077549158,2025-06-07 06:48:54.708632428,High,HR,Database,Closed
TCK-8898,2025-04-03 23:58:24.030711776,2025-04-04 06:27:56.152268948,Medium,IT Support,Access,Closed
TCK-8899,2025-03-11 07:48:28.731117684,2025-03-11 23:44:45.335161874,Low,DevOps,Software,Closed
TCK-8900,2025-01-11 06:16:06.559992015,2025-01-12 04:38:15.044055224,Low,Operations,Software,Resolved
TCK-8901,2025-03-10 12:59:08.640376490,2025-03-11 00:44:35.581075199,None,IT Support,Network,Closed
TCK-8902,2025-06-12 13:51:10.099426358,2025-06-12 23:55:15.503452487,None,IT Support,Access,Closed
TCK-8903,2025-01-04 18:38:47.558244587,2025-01-05 08:52:53.621616391,Low,Finance,Hardware,Closed
TCK-8904,2025-03-27 10:28:48.149822630,2025-03-27 16:20:03.795423311,Low,IT Support,Hardware,Closed
TCK-8905,2025-06-17 14:36:10.632952398,2025-06-19 01:27:22.058058961,Medium,DevOps,Software,Closed
TCK-8906,2025-03-13 01:42:47.228345607,2025-03-13 05:22:06.535871453,Medium,IT Support,Network,Closed
TCK-8907,2025-03-19 01:43:08.291411363,2025-03-19 23:26:10.295225934,Medium,Finance,Access,Closed
TCK-8908,2025-04-15 03:22:45.978456713,2025-04-16 09:41:45.653763418,Medium,  HR ,Network,Closed
TCK-8909,2025-03-25 07:53:21.411792357,2025-03-25 20:52:02.612369712,Low,HR,Database,Closed
TCK-8910,2025-01-31 08:21:33.502126415,2025-01-31 23:05:12.416795343,Low,DevOps,Network,Resolved
TCK-8911,2025-01-04 08:09:35.743614469,2025-01-04 18:38:26.334178671,Medium,HR,Database,Closed
TCK-8912,2025-04-20 18:23:10.904884766,2025-04-21 07:31:04.856619352,Critical,Operations,Access,Closed
TCK-8913,2025-06-15 17:53:04.041145494,2025-06-16 18:40:08.428127272,Low,IT Support,Hardware,Closed
TCK-8914,2025-01-20 03:29:34.996838479,2025-01-20 23:02:30.099779967,High,IT Support,Database,Closed
TCK-8915,2025-02-07 23:18:56.689818820,2025-02-08 11:33:57.040131045,Medium,IT Support,Hardware,Closed
TCK-8916,2025-03-08 15:23:28.963549988,2025-03-09 06:33:14.428520933,Low,Operations,Network,Closed
TCK-8917,2025-05-26 13:45:59.145736454,2025-05-27 05:15:33.537743721,High,IT Support,Network,Closed
TCK-8918,2025-02-18 11:12:16.441756643,2025-02-18 16:01:38.203542322,Medium,IT Support,Access,Closed
TCK-8919,2025-06-08 18:28:30.095343408,2025-06-09 18:48:02.284109113,Medium,HR,Hardware,Closed
TCK-8920,2025-01-10 21:25:04.866557832,2025-01-12 02:02:42.911442449,Medium,  Operations ,Access,Closed
TCK-8921,2025-06-19 08:55:57.373818954,2025-06-20 07:38:49.309134493,Low,Finance,Database,Resolved
TCK-8922,2025-04-11 22:25:38.555092791,2025-04-12 13:27:05.517470186,Medium,IT Support,Network,Closed
TCK-8923,2025-04-29 13:55:10.455840782,2025-04-29 20:42:59.026021463,Medium,IT Support,Network,Resolved
TCK-8924,2025-03-08 04:25:07.454485363,2025-03-08 20:53:13.754500388,Low,DevOps,Network,Resolved
TCK-8925,2025-05-21 18:12:55.128268010,2025-05-22 08:04:33.207788738,Medium,IT Support,Network,Resolved
TCK-8926,2025-01-30 23:33:58.321312683,2025-02-01 05:16:21.706643601,Low,DevOps,Network,Resolved
TCK-8927,2025-01-09 19:17:56.706731030,2025-01-11 13:10:55.128195275,Low,DevOps,Database,Closed
TCK-8928,2025-03-13 04:37:59.499208729,2025-03-15 17:31:33.901936994,High,Finance,Database,Closed
TCK-8929,2025-06-03 15:57:55.743833126,2025-06-03 21:53:20.591986497,Low,IT Support,Access,Closed
TCK-8930,2025-05-16 21:17:02.163389428,2025-05-17 20:05:20.455245630,Medium,Finance,Software,Closed
TCK-8931,2025-04-04 02:06:49.653044275,2025-04-06 07:49:04.610467417,Critical,Finance,Network,Closed
TCK-8932,2025-04-13 23:38:06.243915576,2025-04-15 00:46:55.355032894,Low,  Operations ,Network,Closed
TCK-8933,2025-01-24 09:08:13.234598244,2025-01-24 19:08:40.803131138,Medium,HR,Software,Resolved
TCK-8934,2025-06-01 07:44:38.822020638,2025-06-01 13:01:00.821934844,Medium,IT Support,Access,Resolved
TCK-8935,2025-05-22 15:39:56.989459190,2025-05-22 22:11:36.032270963,Medium,IT Support,Database,Closed
TCK-8936,2025-04-29 03:57:07.565729734,2025-04-29 16:23:42.642997020,Medium,Operations,Network,Closed
TCK-8937,2025-03-25 21:56:42.996987650,2025-03-26 18:12:47.981590817,Medium,Operations,Access,Closed
TCK-8938,2025-06-23 14:27:50.540282978,2025-06-24 05:13:55.156356774,Low,HR,Software,Closed
TCK-8939,2025-06-08 05:25:05.226622878,2025-06-08 21:44:44.816705294,Low,HR,Database,Closed
TCK-8940,2025-04-26 23:56:23.035139348,2025-04-27 09:15:57.621057400,High,HR,Database,Closed
TCK-8941,2025-03-08 22:10:49.116499262,2025-03-09 15:33:14.263600827,Low,Operations,Access,Closed
TCK-8942,2025-04-22 05:51:22.478054882,2025-04-22 16:56:50.211768023,High,DevOps,Hardware,Resolved
TCK-8943,2025-04-14 13:54:17.289404908,2025-04-14 23:02:38.293194867,High,IT Support,Hardware,Closed
TCK-8944,2025-03-12 23:07:31.394808619,2025-03-14 00:41:01.290446606,Low,  HR ,Hardware,Closed
TCK-8945,2025-02-25 04:49:53.607692960,2025-02-25 09:00:02.262986882,Low,IT Support,Software,Closed
TCK-8946,2025-03-15 06:17:11.840874838,2025-03-16 05:12:30.110488100,Low,Operations,Hardware,Closed
TCK-8947,2025-04-14 07:17:50.186631404,2025-04-15 01:20:51.502937546,Medium,Finance,Access,Closed
TCK-8948,2025-03-19 01:32:33.104946940,2025-03-20 23:50:49.077029695,High,DevOps,Database,Resolved
TCK-8949,2025-02-17 10:38:30.440507922,2025-02-17 19:50:36.614818535,Low,IT Support,Access,Closed
TCK-8950,2025-05-17 23:21:41.517816096,2025-05-19 13:18:51.048346253,Low,DevOps,Access,Closed
TCK-8951,2025-04-06 15:56:22.497129686,2025-04-07 00:43:10.551028545,Medium,IT Support,Network,Resolved
TCK-8952,2025-01-13 04:21:24.138484530,2025-01-14 15:19:42.069397995,Low,Operations,Software,Closed
TCK-8953,2025-03-08 07:07:38.295497504,2025-03-08 17:14:23.263459633,Medium,IT Support,Database,Closed
TCK-8954,2025-06-09 06:49:34.086560924,2025-06-10 04:36:44.297202337,Medium,DevOps,Network,Closed
TCK-8955,2025-05-16 22:37:18.533221652,2025-05-17 17:31:57.147484621,Low,Operations,Software,Closed
TCK-8956,2025-02-28 04:25:33.983897198,2025-02-28 19:23:39.680948712,Medium,  Operations ,Database,Resolved
TCK-8957,2025-06-18 20:57:04.380596206,2025-06-19 23:31:25.019417769,Medium,Finance,Network,Resolved
TCK-8958,2025-01-14 18:55:28.430786884,2025-01-15 01:48:55.164891174,Low,IT Support,Hardware,Resolved
TCK-8959,2025-06-23 00:32:02.114931322,2025-06-23 06:35:37.045878439,Low,IT Support,Access,Resolved
TCK-8960,2025-02-14 05:26:45.598321676,2025-02-15 15:41:37.799368770,Medium,DevOps,Hardware,Closed
TCK-8961,2025-01-02 15:17:12.692063224,2025-01-03 05:53:18.749962879,Medium,HR,Database,Closed
TCK-8962,2025-03-20 02:03:02.583933018,2025-03-20 16:31:12.841243884,Low,IT Support,Network,Resolved
