Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-10230,2025-07-13 10:48:29.810981,2025-07-13 11:31:04.811589921,High,IT Support,Email,Closed
TCK-10231,2025-07-13 11:18:44.392439,2025-07-13 23:37:06.920935128,Low,IT Support,Email,Closed
TCK-10232,2025-07-13 12:49:28.136813,2025-07-13 15:43:19.411836636,Low,Finance,Access Control,Resolved
TCK-10233,2025-07-13 12:49:28.136813,2025-07-14 00:48:54.994932310,Medium,Operations,Network,Closed
TCK-10234,2025-07-13 13:19:42.718271,2025-07-13 16:04:18.531465805,High,Finance,Network,Closed
TCK-10235,2025-07-13 13:49:57.299729,2025-07-14 00:10:33.580237791,Unassigned,DevOps,Hardware,Closed
TCK-10236,2025-07-13 14:20:11.881188,2025-07-13 16:26:48.489547137,Low,Operations,Network,Closed
TCK-10237,2025-07-13 14:50:26.462646,2025-07-13 19:18:42.731096255,Low,DevOps,Email,Resolved
TCK-10238,2025-07-13 15:20:41.044104,2025-07-14 07:37:04.335145093,Low,Operations,Network,Closed
TCK-10239,2025-07-13 15:50:55.625562,2025-07-16 11:29:09.009761900,Medium,HR,Network,Closed
TCK-10240,2025-07-13 15:50:55.625562,2025-07-14 02:34:59.485218761,Medium,Operations,Email,Closed
TCK-10241,2025-07-13 15:50:55.625562,2025-07-14 12:46:00.170238693,Unassigned,Finance,Access Control,Closed
TCK-10242,2025-07-13 16:51:24.788478,2025-07-14 06:48:42.858338420,Critical,IT Support,Email,Closed
TCK-10243,2025-07-13 16:51:24.788478,2025-07-14 05:16:28.262750447,Medium,IT Support,Network,Closed
TCK-10244,2025-07-13 17:51:53.951395,2025-07-13 19:04:08.581034655,Medium,IT Support,Network,Closed
TCK-10245,2025-07-13 18:52:23.114311,2025-07-13 21:40:41.053557132,Medium,HR,Hardware,Resolved
TCK-10246,2025-07-13 18:52:23.114311,2025-07-15 09:30:08.766418128,Medium,DevOps,Email,Resolved
TCK-10247,2025-07-13 19:22:37.695769,2025-07-14 04:52:46.346774013,High,DevOps,Hardware,Closed
TCK-10248,2025-07-13 19:52:52.277227,2025-07-14 13:01:52.396537218,Medium,Operations,Hardware,Resolved
TCK-10249,2025-07-13 20:23:06.858685,2025-07-14 09:54:29.190495457,Medium,Finance,Software,Resolved
TCK-10250,2025-07-13 20:23:06.858685,2025-07-14 04:57:26.874377799,Medium,DevOps,Hardware,Closed
TCK-10251,2025-07-13 20:23:06.858685,2025-07-14 05:13:05.726867114,Medium,IT Support,Network,Resolved
TCK-10252,2025-07-13 21:23:36.021602,2025-07-14 11:59:11.098819000,Medium,DevOps,Network,Resolved
TCK-10253,2025-07-13 22:54:19.765976,2025-07-14 01:38:39.179807178,High,DevOps,Software,Resolved
TCK-10254,2025-07-13 22:54:19.765976,2025-07-14 07:43:19.649040845,Low,DevOps,Software,Closed
TCK-10255,2025-07-14 01:55:47.254725,2025-07-14 12:35:31.735614098,Medium,Finance,Email,Closed
TCK-10256,2025-07-14 01:55:47.254725,2025-07-17 05:40:35.737272928,Critical,Finance,Software,Resolved
TCK-10257,2025-07-14 02:26:01.836183,2025-07-14 10:13:41.760991132,High,IT Support,Access Control,Closed
TCK-10258,2025-07-14 03:26:30.999099,2025-07-14 22:03:43.487643421,Medium,DevOps,Network,Closed
TCK-10259,2025-07-14 03:26:30.999099,2025-07-14 06:06:09.875304154,Medium,DevOps,Network,Closed
TCK-10260,2025-07-14 04:57:14.743474,2025-07-14 06:10:23.241122910,Medium,Finance,Software,Closed
TCK-10261,2025-07-14 06:27:58.487848,2025-07-15 19:24:18.027216544,Low,IT Support,Software,Closed
TCK-10262,2025-07-14 08:59:11.395139,2025-07-15 08:36:12.811324009,Medium,IT Support,Network,Closed
TCK-10263,2025-07-14 09:29:25.976597,2025-07-14 16:21:59.039282274,High,HR,Software,Closed
TCK-10264,2025-07-14 09:29:25.976597,2025-07-14 22:07:57.955938100,Medium,DevOps,Email,Closed
TCK-10265,2025-07-14 09:29:25.976597,2025-07-14 12:06:59.419930214,Medium,IT Support,Software,Closed
TCK-10266,2025-07-14 09:59:40.558055,2025-07-15 08:06:03.375451883,Low,DevOps,Software,Closed
TCK-10267,2025-07-14 09:59:40.558055,2025-07-14 11:18:26.177849332,Medium,HR,Email,Closed
TCK-10268,2025-07-14 10:29:55.139513,2025-07-15 11:57:56.115846544,Critical,IT Support,Email,Closed
TCK-10269,2025-07-14 11:00:09.720972,2025-07-15 01:14:59.070927506,Medium,DevOps,Email,Closed
TCK-10270,2025-07-14 11:00:09.720972,2025-07-14 16:53:13.414711877,Low,Finance,Network,Closed
TCK-10271,2025-07-14 12:00:38.883888,2025-07-15 23:44:05.646656617,Low,DevOps,Software,Closed
TCK-10272,2025-07-14 12:00:38.883888,2025-07-17 16:56:24.024800766,Low,IT Support,Email,Resolved
TCK-10273,2025-07-14 12:30:53.465346,2025-07-14 17:47:52.119700200,Medium,IT Support,Email,Resolved
TCK-10274,2025-07-14 14:01:37.209720,2025-07-15 19:34:04.814332115,Medium,IT Support,Network,Closed
TCK-10275,2025-07-14 14:31:51.791179,2025-07-15 15:29:46.789330243,Medium,IT Support,Access Control,Closed
TCK-10276,2025-07-14 14:31:51.791179,2025-07-15 15:16:59.407743017,Medium,DevOps,Software,Resolved
TCK-10277,2025-07-14 15:02:06.372637,2025-07-16 23:46:19.184562689,Medium,IT Support,Access Control,Closed
TCK-10278,2025-07-14 15:32:20.954095,2025-07-15 03:32:25.272159714,Low,Operations,Access Control,Closed
TCK-10279,2025-07-14 15:32:20.954095,2025-07-15 11:43:25.956398747,High,DevOps,Email,Closed
TCK-10280,2025-07-14 15:32:20.954095,2025-07-15 22:47:50.996535110,Medium,Finance,Network,Closed
TCK-10281,2025-07-14 15:32:20.954095,2025-07-15 03:17:37.648836245,Low,Operations,Software,Closed
TCK-10282,2025-07-14 16:02:35.535553,2025-07-15 03:51:48.566418479,Low,IT Support,Software,Closed
TCK-10283,2025-07-14 16:02:35.535553,2025-07-14 22:56:58.396921758,Medium,IT Support,Software,Closed
TCK-10284,2025-07-14 17:03:04.698469,2025-07-15 20:22:23.843061333,Low,DevOps,Access Control,Closed
TCK-10285,2025-07-14 18:03:33.861386,2025-07-15 14:55:16.153519564,Critical,IT Support,Hardware,Closed
TCK-10286,2025-07-14 18:33:48.442844,2025-07-15 05:21:42.720744511,Medium,Operations,Network,Closed
TCK-10287,2025-07-14 18:33:48.442844,2025-07-15 04:20:52.694780431,Unassigned,Operations,Hardware,Closed
TCK-10288,2025-07-14 18:33:48.442844,2025-07-14 19:55:11.715082861,High,Operations,Access Control,Closed
TCK-10289,2025-07-14 19:04:03.024302,2025-07-14 19:11:05.673963698,High,Operations,Email,Closed
TCK-10290,2025-07-14 19:04:03.024302,2025-07-15 08:36:56.175485565,Medium,Finance,Hardware,Closed
TCK-10291,2025-07-14 20:04:32.187218,2025-07-15 05:48:11.002946879,Low,DevOps,Hardware,Closed
TCK-10292,2025-07-14 20:04:32.187218,2025-07-16 00:41:32.231421784,Medium,IT Support,Network,Resolved
TCK-10293,2025-07-14 20:34:46.768676,2025-07-15 10:39:40.792733471,Medium,DevOps,Access Control,Closed
TCK-10294,2025-07-14 21:35:15.931593,2025-07-16 23:16:01.691227791,Critical,IT Support,Network,Resolved
TCK-10295,2025-07-14 21:35:15.931593,2025-07-15 01:31:03.789989907,Low,DevOps,Email,Closed
TCK-10296,2025-07-14 21:35:15.931593,2025-07-18 08:45:12.562698134,Medium,Operations,Software,Closed
TCK-10297,2025-07-14 22:05:30.513051,2025-07-15 04:27:30.711990856,High,IT Support,Access Control,Closed
TCK-10298,2025-07-14 22:05:30.513051,2025-07-15 16:36:11.304673427,Medium,IT Support,Email,Closed
TCK-10299,2025-07-14 23:05:59.675967,2025-07-15 11:38:36.300994319,Unassigned,HR,Email,Closed
TCK-10300,2025-07-14 23:05:59.675967,2025-07-15 07:07:16.205031208,Low,DevOps,Hardware,Resolved
TCK-10301,2025-07-14 23:05:59.675967,2025-07-15 01:48:00.967879076,Medium,DevOps,Network,Closed
TCK-10302,2025-07-14 23:36:14.257425,2025-07-15 02:12:39.504383619,High,DevOps,Hardware,Closed
TCK-10303,2025-07-15 00:06:28.838883,2025-07-15 22:29:00.448292540,Low,DevOps,Hardware,Closed
TCK-10304,2025-07-15 01:06:58.001800,2025-07-15 09:39:08.675890072,Low,IT Support,Software,Closed
TCK-10305,2025-07-15 01:37:12.583258,2025-07-17 12:09:13.327193018,Low,DevOps,Network,Closed
TCK-10306,2025-07-15 02:37:41.746174,2025-07-15 09:43:13.190511971,Medium,Finance,Software,Closed
TCK-10307,2025-07-15 02:37:41.746174,2025-07-18 04:31:59.764375860,Low,IT Support,Email,Closed
TCK-10308,2025-07-15 02:37:41.746174,2025-07-15 06:46:02.227814914,Low,HR,Software,Resolved
TCK-10309,2025-07-15 03:07:56.327632,2025-07-15 05:05:06.642348117,Medium,Operations,Email,Closed
TCK-10310,2025-07-15 03:07:56.327632,2025-07-15 09:52:43.036190671,Low,Operations,Hardware,Closed
TCK-10311,2025-07-15 03:38:10.909090,2025-07-16 18:39:32.206046873,Unassigned,DevOps,Software,Closed
TCK-10312,2025-07-15 04:38:40.072007,2025-07-15 17:55:31.770604549,Medium,Operations,Network,Closed
TCK-10313,2025-07-15 05:39:09.234923,2025-07-15 08:16:35.624840018,Low,IT Support,Software,Closed
TCK-10314,2025-07-15 06:09:23.816381,2025-07-15 10:13:46.258349793,Medium,Operations,Email,Resolved
TCK-10315,2025-07-15 06:39:38.397839,2025-07-15 13:22:21.825298721,High,IT Support,Access Control,Closed
TCK-10316,2025-07-15 07:09:52.979297,2025-07-15 23:13:14.895494529,Low,Finance,Network,Closed
TCK-10317,2025-07-15 08:10:22.142214,2025-07-15 15:26:43.580514402,High,IT Support,Email,Closed
TCK-10318,2025-07-15 08:40:36.723672,2025-07-16 09:25:09.480216508,Medium,DevOps,Access Control,Resolved
TCK-10319,2025-07-15 09:41:05.886588,2025-07-16 02:55:36.347809270,High,IT Support,Network,Closed
TCK-10320,2025-07-15 09:41:05.886588,2025-07-16 22:56:46.775080521,High,IT Support,Access Control,Closed
TCK-10321,2025-07-15 10:11:20.468046,2025-07-15 22:42:01.178090685,High,HR,Hardware,Closed
TCK-10322,2025-07-15 10:41:35.049504,2025-07-15 17:55:59.874382990,Low,IT Support,Hardware,Closed
TCK-10323,2025-07-15 11:11:49.630963,2025-07-19 15:50:56.162128748,Medium,IT Support,Software,Closed
TCK-10324,2025-07-15 11:42:04.212421,2025-07-15 19:36:42.991977527,Medium,Finance,Software,Closed
TCK-10325,2025-07-15 12:12:18.793879,2025-07-15 22:16:45.436384987,Low,IT Support,Software,Closed
TCK-10326,2025-07-15 12:42:33.375337,2025-07-16 18:31:11.777027157,Medium,IT Support,Software,Closed
TCK-10327,2025-07-15 13:12:47.956795,2025-07-15 14:53:02.249384414,Medium,IT Support,Access Control,Closed
TCK-10328,2025-07-15 13:43:02.538253,2025-07-15 22:30:41.154190036,Low,IT Support,Network,Closed
TCK-10329,2025-07-15 14:43:31.701170,2025-07-15 16:20:18.271926211,Low,Finance,Network,Resolved
TCK-10330,2025-07-15 15:44:00.864086,2025-07-15 18:26:01.906297733,Low,DevOps,Software,Closed
TCK-10331,2025-07-15 15:44:00.864086,2025-07-15 15:49:02.289552014,Medium,HR,Hardware,Resolved
TCK-10332,2025-07-15 16:44:30.027002,2025-07-15 16:54:51.467506419,Medium,IT Support,Email,Resolved
TCK-10333,2025-07-15 17:14:44.608460,2025-07-16 01:51:31.424445450,Medium,Finance,Software,Closed
TCK-10334,2025-07-15 18:15:13.771377,2025-07-17 00:04:04.592777498,Low,Finance,Software,Closed
TCK-10335,2025-07-15 18:15:13.771377,2025-07-16 10:10:17.593614783,High,HR,Hardware,Closed
TCK-10336,2025-07-15 18:45:28.352835,2025-07-16 12:53:42.288088196,High,IT Support,Email,Resolved
TCK-10337,2025-07-15 19:15:42.934293,2025-07-16 08:26:42.863092070,Medium,IT Support,Access Control,Resolved
TCK-10338,2025-07-15 19:15:42.934293,2025-07-17 02:06:27.447091338,Low,IT Support,Access Control,Closed
TCK-10339,2025-07-15 19:45:57.515751,2025-07-17 09:59:15.427901656,High,IT Support,Email,Closed
TCK-10340,2025-07-15 19:45:57.515751,2025-07-17 05:52:58.982018535,Critical,IT Support,Email,Resolved
TCK-10341,2025-07-15 19:45:57.515751,2025-07-17 01:51:44.168984055,Low,HR,Access Control,Closed
TCK-10342,2025-07-15 20:16:12.097209,2025-07-15 23:54:06.472489677,Medium,Finance,Software,Resolved
TCK-10343,2025-07-15 20:46:26.678667,2025-07-16 12:59:37.783850170,Medium,Operations,Software,Closed
TCK-10344,2025-07-15 21:16:41.260126,2025-07-16 12:59:09.909615876,Low,Finance,Hardware,Resolved
TCK-10345,2025-07-15 21:16:41.260126,2025-07-16 10:47:23.876772990,High,Finance,Email,Closed
TCK-10346,2025-07-15 21:46:55.841584,2025-07-16 09:34:51.641963263,Low,HR,Software,Closed
TCK-10347,2025-07-15 21:46:55.841584,2025-07-15 23:27:48.131203266,High,IT Support,Software,Closed
TCK-10348,2025-07-15 22:17:10.423042,2025-07-16 00:13:33.724781595,Low,HR,Hardware,Resolved
TCK-10349,2025-07-15 22:47:25.004500,2025-07-17 16:39:08.103209566,Medium,Finance,Email,Closed
TCK-10350,2025-07-15 23:17:39.585958,2025-07-16 17:11:59.793540643,Low,DevOps,Hardware,Closed
TCK-10351,2025-07-16 00:18:08.748874,2025-07-16 05:46:43.590085982,Medium,DevOps,Hardware,Resolved
TCK-10352,2025-07-16 01:18:37.911791,2025-07-16 07:12:22.040931150,Low,IT Support,Access Control,Resolved
TCK-10353,2025-07-16 01:18:37.911791,2025-07-16 18:16:06.525290313,Medium,IT Support,Hardware,Closed
TCK-10354,2025-07-16 01:48:52.493249,2025-07-16 11:13:07.333023081,Low,Finance,Email,Closed
TCK-10355,2025-07-16 02:19:07.074707,2025-07-16 12:47:52.720143000,Low,Finance,Software,Closed
TCK-10356,2025-07-16 03:19:36.237623,2025-07-16 04:27:10.587140978,Low,IT Support,Software,Resolved
TCK-10357,2025-07-16 03:49:50.819081,2025-07-16 06:31:09.211121090,High,Finance,Access Control,Closed
TCK-10358,2025-07-16 04:20:05.400540,2025-07-16 13:19:52.697383271,Medium,IT Support,Email,Closed
TCK-10359,2025-07-16 04:50:19.981998,2025-07-17 02:29:29.721799266,Low,Finance,Software,Closed
TCK-10360,2025-07-16 05:20:34.563456,2025-07-16 06:13:43.819366127,Medium,IT Support,Hardware,Closed
TCK-10361,2025-07-16 05:50:49.144914,2025-07-16 13:10:42.410815654,Medium,Finance,Network,Closed
TCK-10362,2025-07-16 05:50:49.144914,2025-07-17 03:13:30.772508544,High,DevOps,Network,Closed
TCK-10363,2025-07-16 06:51:18.307830,2025-07-17 11:07:24.207454346,Low,Operations,Network,Closed
TCK-10364,2025-07-16 06:51:18.307830,2025-07-16 10:39:10.689392763,Medium,Operations,Network,Resolved
TCK-10365,2025-07-16 07:21:32.889288,2025-07-17 07:01:35.586617671,Medium,Finance,Hardware,Closed
TCK-10366,2025-07-16 07:51:47.470747,2025-07-18 15:50:53.851488466,Low,HR,Software,Closed
TCK-10367,2025-07-16 08:52:16.633663,2025-07-18 03:35:15.971632667,Low,HR,Access Control,Closed
TCK-10368,2025-07-16 08:52:16.633663,2025-07-17 12:54:34.368491605,High,IT Support,Hardware,Resolved
TCK-10369,2025-07-16 08:52:16.633663,2025-07-17 07:17:52.882708059,Medium,IT Support,Software,Resolved
TCK-10370,2025-07-16 09:22:31.215121,2025-07-16 14:12:01.519729112,Low,IT Support,Email,Closed
TCK-10371,2025-07-16 09:52:45.796579,2025-07-17 03:58:00.567345543,Medium,DevOps,Software,Resolved
TCK-10372,2025-07-16 10:23:00.378037,2025-07-17 04:56:15.393880673,Low,HR,Software,Closed
TCK-10373,2025-07-16 10:23:00.378037,2025-07-16 19:47:02.802087653,High,IT Support,Software,Resolved
TCK-10374,2025-07-16 10:53:14.959495,2025-07-16 23:06:51.964740528,Critical,DevOps,Hardware,Closed
TCK-10375,2025-07-16 10:53:14.959495,2025-07-17 08:12:15.220037305,Medium,Finance,Software,Closed
TCK-10376,2025-07-16 11:23:29.540954,2025-07-18 18:05:15.475916406,Medium,DevOps,Software,Closed
TCK-10377,2025-07-16 11:53:44.122412,2025-07-16 18:11:43.598098109,Medium,Finance,Email,Resolved
TCK-10378,2025-07-16 12:54:13.285328,2025-07-16 17:59:41.619353856,High,IT Support,Email,Resolved
TCK-10379,2025-07-16 13:24:27.866786,2025-07-17 05:58:56.885895734,Low,IT Support,Network,Closed
TCK-10380,2025-07-16 14:24:57.029702,2025-07-16 16:56:20.759041692,Medium,DevOps,Hardware,Resolved
TCK-10381,2025-07-16 14:24:57.029702,2025-07-17 06:08:23.029116603,Critical,IT Support,Software,Closed
TCK-10382,2025-07-16 16:25:55.355535,2025-07-16 18:06:24.954771800,High,Finance,Network,Closed
TCK-10383,2025-07-16 17:56:39.099909,2025-07-17 06:05:06.056515533,Medium,HR,Network,Resolved
TCK-10384,2025-07-16 18:26:53.681368,2025-07-17 11:53:03.826617966,High,Operations,Hardware,Closed
TCK-10385,2025-07-16 18:26:53.681368,2025-07-16 19:45:23.902095634,Low,Finance,Network,Closed
TCK-10386,2025-07-16 18:26:53.681368,2025-07-16 22:37:19.050608365,Medium,Finance,Network,Resolved
TCK-10387,2025-07-16 18:57:08.262826,2025-07-17 02:18:21.086606614,Unassigned,IT Support,Hardware,Closed
TCK-10388,2025-07-16 19:27:22.844284,2025-07-17 03:43:58.767917510,Medium,Operations,Access Control,Resolved
TCK-10389,2025-07-16 19:57:37.425742,2025-07-17 16:15:08.720027953,High,Finance,Network,Resolved
TCK-10390,2025-07-16 20:27:52.007200,2025-07-17 10:01:02.680878318,High,IT Support,Email,Closed
TCK-10391,2025-07-16 20:58:06.588658,2025-07-17 05:38:04.053276449,High,Finance,Network,Resolved
TCK-10392,2025-07-16 20:58:06.588658,2025-07-17 07:45:06.150386498,Unassigned,HR,Hardware,Closed
TCK-10393,2025-07-16 22:28:50.333033,2025-07-16 22:42:56.724920495,Low,IT Support,Hardware,Closed
TCK-10394,2025-07-16 22:59:04.914491,2025-07-18 01:28:48.078337399,Low,HR,Access Control,Closed
TCK-10395,2025-07-16 23:29:19.495949,2025-07-17 00:14:32.613192285,Medium,DevOps,Access Control,Closed
TCK-10396,2025-07-16 23:29:19.495949,2025-07-18 07:18:42.664503308,Unassigned,Finance,Email,Resolved
TCK-10397,2025-07-16 23:29:19.495949,2025-07-17 13:30:19.093322589,Medium,Finance,Email,Closed
TCK-10398,2025-07-17 00:29:48.658865,2025-07-17 14:00:14.144530646,High,Finance,Network,Closed
TCK-10399,2025-07-17 01:00:03.240324,2025-07-17 22:56:57.286301256,High,DevOps,Access Control,Resolved
TCK-10400,2025-07-17 01:30:17.821782,2025-07-18 12:50:18.381459180,Medium,HR,Email,Closed
TCK-10401,2025-07-17 02:30:46.984698,2025-07-19 05:57:58.772550216,Medium,HR,Network,Closed
TCK-10402,2025-07-17 03:01:01.566156,2025-07-17 17:07:37.093647540,Medium,IT Support,Software,Resolved
TCK-10403,2025-07-17 04:01:30.729072,2025-07-17 06:57:52.155652421,Low,IT Support,Network,Closed
TCK-10404,2025-07-17 08:33:41.962196,2025-07-18 22:31:19.924987484,High,Operations,Email,Resolved
TCK-10405,2025-07-17 09:03:56.543654,2025-07-17 09:48:47.186023176,Low,DevOps,Network,Closed
TCK-10406,2025-07-17 09:34:11.125112,2025-07-18 15:12:44.647455177,Critical,IT Support,Software,Closed
TCK-10407,2025-07-17 09:34:11.125112,2025-07-18 06:06:11.902310428,Medium,HR,Email,Closed
TCK-10408,2025-07-17 10:04:25.706570,2025-07-19 04:23:31.491525645,Low,Operations,Network,Resolved
TCK-10409,2025-07-17 10:34:40.288028,2025-07-19 03:34:24.428710957,Low,IT Support,Email,Closed
TCK-10410,2025-07-17 12:05:24.032403,2025-07-17 13:04:23.337644605,Critical,Finance,Network,Resolved
TCK-10411,2025-07-17 12:35:38.613861,2025-07-18 05:31:02.930887638,Low,IT Support,Hardware,Closed
TCK-10412,2025-07-17 13:36:07.776777,2025-07-17 15:59:56.284494299,High,Finance,Email,Closed
TCK-10413,2025-07-17 13:36:07.776777,2025-07-17 15:04:23.131709667,Low,Operations,Email,Closed
TCK-10414,2025-07-17 14:06:22.358235,2025-07-18 00:48:39.529594980,Medium,Operations,Email,Resolved
TCK-10415,2025-07-17 14:06:22.358235,2025-07-17 15:57:16.972981287,Low,Finance,Email,Resolved
TCK-10416,2025-07-17 14:06:22.358235,2025-07-18 13:32:05.674801265,Medium,Finance,Network,Resolved
TCK-10417,2025-07-17 14:36:36.939693,2025-07-20 05:06:13.295120776,Low,Finance,Access Control,Closed
TCK-10418,2025-07-17 15:06:51.521152,2025-07-18 06:17:17.964871885,Medium,IT Support,Network,Closed
TCK-10419,2025-07-17 15:37:06.102610,2025-07-17 20:26:38.996480332,Medium,IT Support,Software,Resolved
TCK-10420,2025-07-17 16:37:35.265526,2025-07-19 01:58:38.321260601,Medium,Operations,Hardware,Closed
TCK-10421,2025-07-17 18:38:33.591359,2025-07-19 05:10:01.687201093,Low,IT Support,Network,Resolved
TCK-10422,2025-07-17 20:09:17.335733,2025-07-18 19:54:34.241768978,Low,HR,Network,Resolved
TCK-10423,2025-07-17 20:39:31.917191,2025-07-18 13:50:46.543276498,High,Finance,Email,Closed
TCK-10424,2025-07-17 21:09:46.498649,2025-07-19 09:35:01.670308627,Low,Operations,Software,Closed
TCK-10425,2025-07-17 22:10:15.661566,2025-07-18 01:22:48.189644023,Medium,DevOps,Email,Resolved
TCK-10426,2025-07-17 22:10:15.661566,2025-07-19 22:27:14.164302584,High,Finance,Email,Resolved
TCK-10427,2025-07-17 22:40:30.243024,2025-07-20 03:37:06.724999398,Medium,Finance,Access Control,Closed
TCK-10428,2025-07-17 23:40:59.405940,2025-07-19 12:41:06.526367101,Low,DevOps,Hardware,Resolved
TCK-10429,2025-07-18 00:11:13.987398,2025-07-18 05:22:53.010752314,Medium,DevOps,Access Control,Resolved
TCK-10430,2025-07-18 00:11:13.987398,2025-07-19 11:20:40.391775422,High,Operations,Email,Closed
TCK-10431,2025-07-18 00:41:28.568856,2025-07-18 13:04:59.139056404,Medium,Finance,Hardware,Closed
TCK-10432,2025-07-18 02:42:26.894689,2025-07-18 18:58:26.393763907,Medium,HR,Network,Closed
TCK-10433,2025-07-18 02:42:26.894689,2025-07-19 11:45:41.883370826,Low,DevOps,Software,Closed
TCK-10434,2025-07-18 02:42:26.894689,2025-07-18 03:14:52.789620037,Low,DevOps,Access Control,Closed
TCK-10435,2025-07-18 03:12:41.476147,2025-07-18 11:19:39.504890277,Critical,IT Support,Software,Closed
TCK-10436,2025-07-18 03:42:56.057605,2025-07-19 10:09:22.867928731,High,IT Support,Email,Closed
TCK-10437,2025-07-18 03:42:56.057605,2025-07-19 09:59:14.464400800,Low,Operations,Hardware,Closed
TCK-10438,2025-07-18 03:42:56.057605,2025-07-19 13:42:25.081688658,Low,HR,Network,Resolved
TCK-10439,2025-07-18 03:42:56.057605,2025-07-18 07:03:09.026698131,Low,Finance,Hardware,Resolved
TCK-10440,2025-07-18 03:42:56.057605,2025-07-19 01:44:37.645308911,Critical,IT Support,Software,Closed
TCK-10441,2025-07-18 04:13:10.639063,2025-07-18 07:04:15.843624838,Medium,HR,Software,Closed
TCK-10442,2025-07-18 04:13:10.639063,2025-07-19 07:53:45.383095260,High,DevOps,Network,Resolved
TCK-10443,2025-07-18 04:13:10.639063,2025-07-18 09:16:52.686579212,Medium,HR,Network,Closed
TCK-10444,2025-07-18 04:43:25.220522,2025-07-19 04:49:13.973314535,High,IT Support,Hardware,Closed
TCK-10445,2025-07-18 05:43:54.383438,2025-07-18 16:39:26.198463641,Low,IT Support,Access Control,Closed
TCK-10446,2025-07-18 06:44:23.546354,2025-07-21 11:55:06.258483638,Medium,Operations,Hardware,Closed
TCK-10447,2025-07-18 07:14:38.127812,2025-07-18 22:51:15.786270585,Medium,Operations,Software,Resolved
TCK-10448,2025-07-18 07:14:38.127812,2025-07-19 01:15:58.994370223,Unassigned,DevOps,Hardware,Closed
TCK-10449,2025-07-18 08:15:07.290729,2025-07-18 16:30:58.567579748,Medium,DevOps,Email,Resolved
TCK-10450,2025-07-18 08:15:07.290729,2025-07-19 08:07:26.111199034,Medium,Finance,Hardware,Closed
TCK-10451,2025-07-18 09:15:36.453645,2025-07-18 21:33:12.936996152,High,Operations,Hardware,Closed
TCK-10452,2025-07-18 09:45:51.035103,2025-07-18 10:05:32.457650914,Critical,DevOps,Email,Closed
TCK-10453,2025-07-18 09:45:51.035103,2025-07-19 02:38:52.023044067,High,DevOps,Software,Resolved
TCK-10454,2025-07-18 10:16:05.616561,2025-07-19 18:12:43.842207675,Medium,IT Support,Network,Resolved
TCK-10455,2025-07-18 10:46:20.198019,2025-07-18 15:38:11.586600680,Critical,HR,Hardware,Closed
TCK-10456,2025-07-18 10:46:20.198019,2025-07-18 15:16:08.927917156,Medium,DevOps,Access Control,Closed
TCK-10457,2025-07-18 11:16:34.779477,2025-07-19 04:10:26.211666379,High,HR,Network,Closed
TCK-10458,2025-07-18 13:17:33.105310,2025-07-19 19:57:28.635982063,Critical,HR,Access Control,Closed
TCK-10459,2025-07-18 13:17:33.105310,2025-07-18 18:27:42.109094416,Low,Finance,Hardware,Resolved
TCK-10460,2025-07-18 13:47:47.686768,2025-07-20 14:15:16.905360630,Medium,HR,Access Control,Closed
TCK-10461,2025-07-18 14:18:02.268226,2025-07-20 13:30:27.799406540,Medium,DevOps,Network,Closed
TCK-10462,2025-07-18 14:18:02.268226,2025-07-18 18:19:45.455363074,High,IT Support,Access Control,Closed
TCK-10463,2025-07-18 16:19:00.594059,2025-07-18 21:49:44.446110438,Medium,DevOps,Access Control,Closed
TCK-10464,2025-07-18 16:49:15.175517,2025-07-19 14:31:42.085660994,Low,IT Support,Network,Resolved
TCK-10465,2025-07-18 16:49:15.175517,2025-07-20 23:22:44.587256568,High,Operations,Network,Resolved
TCK-10466,2025-07-18 17:19:29.756975,2025-07-19 15:35:57.807553662,Medium,IT Support,Network,Resolved
TCK-10467,2025-07-18 18:19:58.919891,2025-07-19 04:55:40.659390170,Critical,DevOps,Network,Closed
TCK-10468,2025-07-18 18:50:13.501350,2025-07-18 22:10:09.737713597,Medium,Finance,Email,Closed
TCK-10469,2025-07-18 18:50:13.501350,2025-07-19 05:57:43.658497403,Low,IT Support,Hardware,Resolved
TCK-10470,2025-07-18 19:50:42.664266,2025-07-19 12:38:44.067065656,Unassigned,Finance,Network,Closed
TCK-10471,2025-07-18 19:50:42.664266,2025-07-19 03:04:45.742237787,Medium,Operations,Software,Resolved
TCK-10472,2025-07-18 21:21:26.408640,2025-07-19 10:12:25.585885856,Medium,IT Support,Access Control,Closed
TCK-10473,2025-07-18 21:21:26.408640,2025-07-18 23:52:06.541434858,Critical,IT Support,Network,Closed
TCK-10474,2025-07-18 21:51:40.990099,2025-07-19 08:41:39.140416570,Medium,HR,Network,Resolved
TCK-10475,2025-07-18 21:51:40.990099,2025-07-18 23:34:27.590819869,Medium,IT Support,Hardware,Closed
TCK-10476,2025-07-18 22:21:55.571557,2025-07-18 23:16:17.249979431,Low,Operations,Network,Closed
TCK-10477,2025-07-18 22:21:55.571557,2025-07-20 09:24:14.589894154,Unassigned,HR,Email,Closed
TCK-10478,2025-07-18 22:21:55.571557,2025-07-19 02:29:48.194824242,Low,DevOps,Software,Closed
TCK-10479,2025-07-18 22:52:10.153015,2025-07-19 14:16:41.004399158,Low,IT Support,Software,Closed
